"Curve","USDA_Species_Code","CO2frac","Sample_Date","Year","Sample_ID","Replicate","QC","Tleaf","Photo","Ci","CO2S","VpdA","RH_S","Tair","PARi","Press","Cond","BLCond","Trmmol","FTime","Ebal","VpdL","CTleaf","Area","BLC_1","StmRat","TBlk","CO2R","H2OR","H2OS","RH_R","Flow","PARo","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R_W_m2","Tl_minus_Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","CndCO2","Ci_Pa","Ci_Ca","RHsfc","C2sfc","AHs_Cs"
182,"ARFU2",3,20150717,2015,1745,-9999,NA,7.513651848,1.790804634,52.27714067,65.29579926,0.223820379,81.33093262,6.091409683,2000.782104,100.1854477,0.234425192,4.552608967,0.613838959,2172.500206,0,0.273350439,7.513651848,2.099999905,2.276304483,1,5.570450306,66.25788116,7.349618912,7.669701099,77.93671417,399.6395569,52.18082428,-6.241343021,-0.251654446,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.903045595,0.000613839,280.6636518,279.2414097,320.1251296,2.209831295,1.041742878,10.39814565,2.728444555,6.802530766,0.992212817,0.222945188,0.768392438,0.140328594,5.237408742,0.800620274,74.81776506,64.76476611,0.020687792
182,"ARFU2",4,20150717,2015,1745,-9999,NA,7.491160393,2.83813921,77.40405865,98.26097107,0.225988314,81.02503967,6.089059353,2000.258301,100.1817856,0.231488666,4.552608967,0.609669599,2034.500206,0,0.274765369,7.491160393,2.099999905,2.276304483,1,5.569244862,99.78388214,7.321962357,7.639893532,77.65322113,399.6225586,52.75795746,-6.689033031,-0.255610943,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.902964651,0.00060967,280.6411604,279.2390594,320.041321,2.212181141,1.040143545,10.38256145,2.742667916,6.790109873,0.991366489,0.220287598,0.765378176,0.138644108,7.754476807,0.787739606,74.63351468,97.41936838,0.021743141
182,"ARFU2",7,20150717,2015,1745,-9999,NA,7.555720329,6.090839631,128.6834752,171.503067,0.229739886,80.84059906,6.099326611,1999.593262,100.1811218,0.241742317,4.552608967,0.648732059,1907.000206,0,0.280562325,7.555720329,2.099999905,2.276304483,1,5.567424297,174.7623444,7.289646149,7.627962112,77.25514984,399.6102905,53.56062317,-7.764723778,-0.258312583,0.5,-0.219565243,2.737391472,1,0,0.159999996,111115,1.902906232,0.000648732,280.7057203,279.2493266,319.9349147,2.193511025,1.044740127,10.42851296,2.800550844,6.82752347,0.993917688,0.229553109,0.764177802,0.144518191,12.8916549,0.750327545,74.26700742,169.6969305,0.026656253
182,"ARFU2",8,20150717,2015,1745,-9999,NA,7.500765324,9.371465385,177.1370378,245.1030426,0.231521972,80.49399567,6.078761578,2000.460938,100.1839676,0.233569401,4.552608967,0.628817029,1766.500206,0,0.281005349,7.500765324,2.099999905,2.276304483,1,5.570282459,250.1090088,7.25630188,7.584256649,77.01331329,399.5979614,52.5596962,-8.912445068,-0.263864696,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.902847522,0.000628817,280.6507653,279.2287616,320.0737428,2.204259976,1.040826271,10.38915005,2.804893396,6.789763451,0.991342894,0.222171024,0.759820922,0.139837869,17.74629126,0.722704361,74.08636545,242.3240914,0.028651621
182,"ARFU2",9,20150717,2015,1745,-9999,NA,7.41617457083333,11.142826533,305.987134216667,381.517150883333,0.219045144333333,81.5259946183333,6.0714171725,2000.37025966667,100.192413316667,0.2589171715,4.552608967,0.652162416666667,2436.16687266667,0,0.265673716333333,7.41617457083333,2.099999905,2.276304483,1,5.56876595816667,387.504196183333,7.33687726633333,7.67699511833333,77.9141286216667,399.57247415,48.9351247133333,-10.9547700883333,-0.234043367166667,0.833333333333333,-0.219565243,2.737391472,1,0,0.159999996,111115,1.902726154,0.0006521625,280.566174583333,279.221417183333,320.059234366667,2.20197579066667,1.0348509615,10.3286355716667,2.65164045233333,6.74379587183333,0.988222389166667,0.2447996265,0.769177245166667,0.154207633,30.6577507766667,0.7994338665,75.48538153,378.212932133333,0.0223626693333333
182,"ARFU2",10,20150717,2015,1745,-9999,NA,7.4419424535,15.045637745,425.0595416,517.06681825,0.2102511235,82.55096817,6.0713775155,2000.322144,100.19678875,0.2814172425,4.552608967,0.6881004405,2885.000206,0,0.257812734,7.4419424535,2.099999905,2.276304483,1,5.5683624745,525.16065975,7.4143021105,7.773102045,78.740474705,399.60395815,44.242767335,-12.89268541,-0.2063578515,0.5,-0.219565243,2.737391472,1,0,0.159999996,111115,1.9028760775,0.0006881005,280.59194245,279.2213775,320.0515358,2.187404737,1.036652592,10.34616564,2.573063596,6.7566599845,0.989090982,0.26503158,0.7788398585,0.16704286,42.58954772,0.820458847,76.364080565,512.60528615,0.0225899385
182,"ARFU2",11,20150717,2015,1745,-9999,NA,7.3243186475,16.23424107,632.12144005,728.99252315,0.206439537,82.617542265,6.030920029,2000.7019045,100.19936755,0.291162315,4.552608967,0.6919652895,3148.500206,0,0.2510579835,7.3243186475,2.099999905,2.276304483,1,5.5686256885,737.78869625,7.3966338635,7.7574601175,78.774787905,399.5979767,43.760665895,-16.070096015,-0.200475231,0.75,-0.219565243,2.737391472,1,0,0.159999996,111115,1.9028475945,0.000691965,280.47431865,279.18092,320.11229755,2.1925906945,1.0283506015,10.263044405,2.5055842925,6.677619338,0.9837321545,0.2736564555,0.777292617,0.172526383,63.338079385,0.866531099,76.845487855,724.1785307,0.017327447
182,"ARFU2",12,20150717,2015,1745,-9999,NA,7.250576973,15.99471505,896.918677,990.984314,0.203886314,82.68082428,6.004200459,2001.413818,100.1958618,0.299200844,4.552608967,0.697575201,3322.500206,0,0.246719577,7.250576973,2.099999905,2.276304483,1,5.568799973,999.7528687,7.385599136,7.74933672,78.79995728,399.6166077,45.08133316,-19.80723763,-0.194850191,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.902936313,0.000697575,280.400577,279.1542005,320.2262038,2.195225611,1.023171049,10.21170965,2.462372926,6.627388716,0.980337785,0.280749761,0.776451471,0.177038,89.86753982,0.905078581,77.16874625,986.2413489,0.012515112
182,"ARFU2",13,20150717,2015,1745,-9999,NA,7.32050705,16.43383414,1296.761019,1390.60083,0.204187869,82.84867859,6.028307438,1999.102295,100.1986008,0.314679015,4.552608967,0.737366565,3441.500206,0,0.248753551,7.32050705,2.099999905,2.276304483,1,5.567951202,1399.775513,7.393341541,7.777808189,78.75336456,399.6253052,44.77836227,-24.99572563,-0.187871799,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.90297773,0.000737367,280.470507,279.1783074,319.85636,2.174841042,1.028079049,10.26041323,2.482605037,6.674407244,0.983513367,0.294334444,0.779325498,0.185684726,129.9336397,0.932518514,77.16238182,1385.727652,0.00915096
182,"ARFU2",15,20150717,2015,1745,-9999,NA,7.457359314,17.99238154,1688.706831,1789.702026,0.207297693,82.93718719,6.063043594,1999.166382,100.2042694,0.32534765,4.552608967,0.781977148,3584.000206,0,0.255710548,7.457359314,2.099999905,2.276304483,1,5.567940712,1799.892822,7.39665699,7.804393291,78.60417938,399.6053162,45.62562943,-29.84893608,-0.182454333,0.5,-0.219565243,2.737391472,1,0,0.159999996,111115,1.902882544,0.000781977,280.6073593,279.2130436,319.8666139,2.151417364,1.037744076,10.35628603,2.551892741,6.760201454,0.98933122,0.303647766,0.782033528,0.191617034,169.2156343,0.94356871,76.79175232,1784.366687,0.007743176
183,"ARFU2",1,20150717,2015,1746,-9999,NA,6.74288559,0.366011808,36.94298439,38.59754562,0.175504125,83.75283813,6.066615582,1999.318359,100.1092224,0.410927252,4.552608967,0.753034047,7079.500121,0,0.198235097,6.74288559,2.099999905,2.276304483,1,5.581856728,38.80456543,7.499101162,7.890576363,79.59761047,400.7644653,43.76424789,1.277199268,-0.250213265,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.908402303,0.000753034,279.8928856,279.2166156,319.8909303,2.216794808,0.988154562,9.870764528,1.980188165,6.404750586,0.965423589,0.376906909,0.789919464,0.238404052,3.698333441,0.957132994,81.43483229,38.48901095,0.007744057
183,"ARFU2",3,20150717,2015,1746,-9999,NA,6.738708019,1.932611137,57.03226907,65.34043121,0.176818176,83.61588287,6.059019089,1999.493164,100.1058655,0.410542586,4.552608967,0.757802551,6939.500121,0,0.199657087,6.738708019,2.099999905,2.276304483,1,5.582397461,66.3790741,7.479836941,7.873802185,79.43216705,400.7599792,41.96117401,1.316637754,-0.257974714,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.90838094,0.000757803,279.888708,279.2090191,319.9188991,2.215109026,0.98787087,9.868261613,1.994459428,6.398863554,0.965031959,0.376583273,0.788213782,0.238196881,5.709264655,0.872848067,81.2950223,64.76734772,0.024257851
183,"ARFU2",4,20150717,2015,1746,-9999,NA,6.76476717,2.828522118,85.5720646,98.33383179,0.177542771,83.61575317,6.065792084,1999.175659,100.1055603,0.389609507,4.552608967,0.727294186,6829.500121,0,0.201060074,6.76476717,2.099999905,2.276304483,1,5.584609985,99.85355377,7.499375343,7.877500534,79.60214233,400.7366638,39.79882431,1.362264633,-0.253394216,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.908269914,0.000727294,279.9147672,279.2157921,319.8680983,2.223855784,0.989641679,9.885981117,2.008480583,6.415279627,0.966124376,0.358895452,0.788581605,0.226880723,8.566239473,0.870219975,81.11744347,97.49508089,0.02353375
183,"ARFU2",7,20150717,2015,1746,-9999,NA,6.775384903,6.454239248,142.0715041,171.6534271,0.177979363,83.60532379,6.066512585,1999.092773,100.101738,0.380574354,4.552608967,0.714525159,6710.500121,0,0.201841473,6.775384903,2.099999905,2.276304483,1,5.584346294,175.0999298,7.505726337,7.877211094,79.66254425,400.7386475,40.81647491,1.351531982,-0.250190288,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.90827936,0.000714525,279.9253849,279.2165126,319.8548366,2.227444962,0.990363993,9.893574412,2.016363318,6.420948744,0.966501884,0.351214643,0.788522521,0.221970742,14.22160447,0.827664827,81.0231213,169.7395305,0.030808534
183,"ARFU2",8,20150717,2015,1746,-9999,NA,6.834434509,9.219534051,204.9799302,244.9893188,0.178731031,83.68791199,6.087141514,1998.881592,100.0991287,0.404104358,4.552608967,0.763077339,6601.500121,0,0.203962143,6.834434509,2.099999905,2.276304483,1,5.583387852,249.9188538,7.499708176,7.896446705,79.48321533,400.7194824,40.47284317,1.14024961,-0.248825386,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.908188098,0.000763077,279.9844345,279.2371415,319.8210475,2.207256357,0.994389579,9.93404829,2.037601586,6.460788012,0.969158466,0.371159073,0.790427435,0.234725274,20.51831242,0.836689253,80.99146022,242.2554203,0.030822985
183,"ARFU2",9,20150717,2015,1746,-9999,NA,6.84343759233333,12.0405260966667,326.096452516667,381.029037483333,0.176129939333333,83.978841145,6.0941756565,1999.8788045,100.1085205,0.385870442333333,4.552608967,0.722102066666667,7195.58345433333,0,0.201450635666667,6.84343759233333,2.099999905,2.276304483,1,5.58432650583333,387.482162483333,7.551745653,7.9271131355,80.00236384,400.777832033333,42.187898635,0.502776607833333,-0.248408551,0.916666666666667,-0.219565243,2.737391472,1,0,0.159999996,111115,1.9084659535,0.000722102166666667,279.9934376,279.24417565,319.980601566667,2.22263736766667,0.995022504,9.9394354235,2.01232228783333,6.46880662416667,0.969701807833333,0.355535425833333,0.793571868166667,0.224748363333333,32.64517965,0.8550669595,81.16666569,377.458620983333,0.0260573335
183,"ARFU2",10,20150717,2015,1746,-9999,NA,6.9513909815,15.904926445,450.20494965,516.5520172,0.1729333905,84.608688355,6.1336233615,1999.9741215,100.1117516,0.4240580995,4.552608967,0.784809158,7576.500121,0,0.2007126475,6.9513909815,2.099999905,2.276304483,1,5.583475351,525.0988617,7.6000490185,8.008008242,80.29838181,400.7511444,42.312971115,-0.3143305575,-0.248270102,0.75,-0.219565243,2.737391472,1,0,0.159999996,111115,1.90833887,0.0007848095,280.101391,279.28362335,319.9958522,2.195550664,1.002408405,10.0128941615,2.0048859195,6.5425071715,0.9746291485,0.387924095,0.801695758,0.2454591725,45.070867165,0.8706642245,81.51655944,511.83567745,0.0255223445
183,"ARFU2",11,20150717,2015,1746,-9999,1,6.954166651,17.742131625,649.9812919,728.0742798,0.1708582425,84.83704376,6.133842945,2000.460205,100.11442185,0.402074845,4.552608967,0.7399630725,7814.250121,0,0.1987263265,6.954166651,2.099999905,2.276304483,1,5.583138704,737.65393065,7.6448836325,8.029513836,80.773166655,400.75990295,41.166660305,-1.92960763,-0.249134064,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.908380577,0.000739963,280.10416665,279.28384295,320.0736257,2.211607177,1.0025964615,10.014505835,1.984991998,6.5440047975,0.9747283775,0.369433875,0.8038701345,0.2336224235,65.07249734,0.892173029,81.62135827,722.8131476,0.020109808
183,"ARFU2",12,20150717,2015,1746,-9999,1,7.047402382,19.02549423,909.4689753,990.0845947,0.17016544,85.16233063,6.167418957,1998.825073,100.1179428,0.423605078,4.552608967,0.782061917,8013.500121,0,0.200202651,7.047402382,2.099999905,2.276304483,1,5.580696583,1000.459778,7.672236443,8.07872963,80.8772583,400.7599792,40.68753433,-4.366775036,-0.244652793,0.5,-0.219565243,2.737391472,1,0,0.159999996,111115,1.90838094,0.000782062,280.1974024,279.317419,319.8120046,2.190202829,1.009028442,10.07839768,1.999668049,6.607410669,0.978991231,0.387545282,0.808825791,0.245216481,91.05416286,0.918577039,81.68155985,984.4429028,0.015785903
183,"ARFU2",13,20150717,2015,1746,-9999,1,6.91987896,17.72234221,1299.708381,1389.365601,0.171395788,84.6818161,6.123952866,1999.417847,100.1167755,0.354149634,4.552608967,0.657035756,8154.500121,0,0.198388769,6.91987896,2.099999905,2.276304483,1,5.580267906,1399.130859,7.667617321,8.009160995,81.07062531,400.74646,41.07012177,-8.257479668,-0.243813232,0,-0.219565243,2.737391472,1,0,0.159999996,111115,1.908316563,0.000657036,280.069879,279.2739529,319.9068483,2.241099225,1.000240142,9.990734688,1.981573693,6.521915913,0.973247161,0.328588571,0.801851373,0.207520946,130.1226122,0.935468951,81.43030453,1384.110337,0.01042645
183,"ARFU2",15,20150717,2015,1746,-9999,1,6.898828983,20.56656212,1682.150064,1788.697632,0.171351553,84.63057709,6.115918159,1999.679199,100.1156387,0.34683277,4.552608967,0.642751169,8294.500121,0,0.197874463,6.898828983,2.099999905,2.276304483,1,5.581757069,1800.076904,7.665858269,7.999964237,81.09611511,400.7648315,40.89334869,-13.25015545,-0.2418634,0.5,-0.219565243,2.737391472,1,0,0.159999996,111115,1.908404046,0.000642751,280.048829,279.2659182,319.9486647,2.247428079,0.998795993,9.976423316,1.976459079,6.507373571,0.972273082,0.322280387,0.800921529,0.203496038,168.4095281,0.940432879,81.4241848,1782.598962,0.009394236
184,"ARFU2",1,20150717,2015,1747,-9999,NA,8.143803596,0.262984925,32.72148948,36.89709091,0.26949048,78.37008667,6.330529213,2000.636719,100.1719971,0.107635425,4.552608967,0.354589087,7963.000145,0,0.334701246,8.143803596,2.099999905,2.276304483,1,5.573546886,37.04208374,7.329659462,7.514492512,76.44242096,399.8427124,35.10890579,-0.757507205,-0.162817717,1,-0.219565243,2.737391472,1,0,0.159999996,111135,1.904013003,0.000354589,281.2938036,279.4805292,320.1018678,2.268999931,1.087442968,10.85575809,3.341265582,7.237166405,1.022232202,0.105149421,0.752741722,0.065937308,3.277776948,0.886831148,69.65340427,36.81910713,0.004975079
184,"ARFU2",3,20150717,2015,1747,-9999,NA,8.100582123,1.038924964,49.76072042,65.27558136,0.270488335,78.13915253,6.313195229,1999.578247,100.1686096,0.111614748,4.552608967,0.367302876,7822.500145,0,0.33462593,8.100582123,2.099999905,2.276304483,1,5.575465679,65.83379364,7.292195797,7.483651638,76.14009094,399.8643188,33.17228317,-0.82938695,-0.159361452,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.904115891,0.000367303,281.2505821,279.4631952,319.9325124,2.265298225,1.084252909,10.82427832,3.340626678,7.206888676,1.020115314,0.10894381,0.749626979,0.068324914,4.984462179,0.762317537,69.59788514,64.96750555,0.011129715
184,"ARFU2",4,20150717,2015,1747,-9999,NA,8.096386909,2.243378925,67.23333002,98.68197632,0.270690713,78.10494995,6.311954498,2000.483398,100.167099,0.118354589,4.552608967,0.389021452,7731.500145,0,0.33470895,8.096386909,2.099999905,2.276304483,1,5.572762012,99.88019562,7.277091026,7.479848862,75.98773956,399.9028625,31.05927658,-0.921926916,-0.160411805,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.904299432,0.000389021,281.2463869,279.4619545,320.0773366,2.259109318,1.083943712,10.82135474,3.341505879,7.204170704,1.019925475,0.115355677,0.749234761,0.072360864,6.734567625,0.681313169,69.62566236,98.01673984,0.015935721
184,"ARFU2",7,20150717,2015,1747,-9999,NA,8.06102562,4.949560678,101.7134862,172.1800995,0.271192633,77.95672607,6.293110847,1999.13623,100.163559,0.116048417,4.552608967,0.381394352,7640.000145,0,0.334499041,8.06102562,2.099999905,2.276304483,1,5.575512886,174.8138275,7.257425785,7.45622015,75.87828064,399.8887024,31.39492607,-1.26192975,-0.159749717,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.904232003,0.000381394,281.2110256,279.4431108,319.8617897,2.261405738,1.081340587,10.79574846,3.33952831,7.177068233,1.01803418,0.113163812,0.746841547,0.07098101,10.18798477,0.590738921,69.55736236,170.7123901,0.020167159
184,"ARFU2",8,20150717,2015,1747,-9999,NA,8.062346458,7.60299765,139.5477072,245.990509,0.271796171,77.89704895,6.293967247,1999.380737,100.1617889,0.117970602,4.552608967,0.388282005,7547.500145,0,0.335123805,8.062346458,2.099999905,2.276304483,1,5.572573185,250.0329132,7.248720646,7.451084137,75.78144836,399.9321289,28.86007118,-1.66277504,-0.157900587,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.904438796,0.000388282,281.2123465,279.4439672,319.9009108,2.259276464,1.081437722,10.79690901,3.345824877,7.178156853,1.018110087,0.114990872,0.746313917,0.072131194,13.97734799,0.567288989,69.51585438,243.7359673,0.021684484
184,"ARFU2",9,20150717,2015,1747,-9999,NA,8.11575492233333,10.2290378678333,229.68829195,381.983256033333,0.265195816833333,78.7229614233333,6.32625699033333,1999.84971116667,100.168696083333,0.111397101833333,4.552608967,0.361084450333333,8094.41681166667,0,0.3294683225,8.11575492233333,2.099999905,2.276304483,1,5.57359766966667,387.427185033333,7.3581557275,7.54635119433333,76.7595291133333,399.880854283333,32.6666030883333,-2.2269248565,-0.161792010166667,0.916666666666667,-0.219565243,2.737391472,1,0,0.159999996,111115,1.9041946305,0.000361084333333333,281.265754933333,279.476256983333,319.9759466,2.2676003625,1.08537682416667,10.83548854,3.28913734583333,7.2210059565,1.02110431816667,0.108709082166667,0.755908501166667,0.068179618,23.00768025,0.601016130833333,70.0963366466667,378.950006016667,0.019011108
184,"ARFU2",10,20150717,2015,1747,-9999,NA,8.201564312,13.749038095,300.98017235,517.51301575,0.2625821755,79.225185395,6.3716056345,1999.6479495,100.17149735,0.1048615575,4.552608967,0.3393864015,8434.000145,0,0.3286058255,8.201564312,2.099999905,2.276304483,1,5.5726058485,524.82556155,7.4411976335,7.618073225,77.385715485,399.87501525,34.80637169,-2.801811099,-0.1636881605,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.904166826,0.0003393865,281.3515643,279.52160565,319.94366475,2.2716155375,1.0917196395,10.898505635,3.28043241,7.286584973,1.0256959895,0.1024992575,0.7631138145,0.0642701645,30.14966413,0.581199734,70.30287627,513.4359686,0.01888804
184,"ARFU2",11,20150717,2015,1747,-9999,NA,8.1958622935,16.57955456,460.70836675,728.58969115,0.2593965475,79.5341835,6.372140646,2000.0187375,100.1751289,0.102143768,4.552608967,0.327338331,8651.750145,0,0.325179537,8.1958622935,2.099999905,2.276304483,1,5.5724692345,737.42172245,7.4772098065,7.6477918625,77.760219575,399.8973999,33.35732651,-3.7747586965,-0.164754875,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.9042734195,0.0003273385,281.3458623,279.52214065,320.0029909,2.276763418,1.0912980825,10.89390232,3.246110457,7.2840014695,1.025515093,0.09990091,0.7661185455,0.0626357725,46.1515605,0.6292969145,70.58363738,723.6733017,0.0162718705
184,"ARFU2",12,20150717,2015,1747,-9999,NA,8.23723793,17.53276748,717.1893561,990.7515869,0.257595748,79.84147644,6.388532162,2000.524902,100.1739273,0.106325964,4.552608967,0.339645778,8815.500145,0,0.324420053,8.23723793,2.099999905,2.276304483,1,5.572409153,1000.135498,7.509113789,7.686105251,78.00292969,399.891571,32.47874451,-4.851072311,-0.166438282,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.904245663,0.000339646,281.3872379,279.5385322,320.0839772,2.271121662,1.094367401,10.92467303,3.238567774,7.312885046,1.027543096,0.103899398,0.769947349,0.065150861,71.84367443,0.723884136,70.7599274,985.5525381,0.012588039
184,"ARFU2",13,20150717,2015,1747,-9999,NA,8.16488266,19.03441551,1087.246905,1389.869507,0.254521964,79.94690704,6.361737251,1999.371704,100.1785736,0.10482348,4.552608967,0.329808726,8955.500145,0,0.319460558,8.16488266,2.099999905,2.276304483,1,5.573810577,1400.106934,7.509812832,7.681694508,78.15805817,399.8552856,30.51055717,-6.316520214,-0.167593271,0.5,-0.219565243,2.737391472,1,0,0.159999996,111115,1.904072875,0.000329809,281.3148827,279.5117373,319.8994655,2.276716981,1.089001756,10.87060553,3.188911025,7.263309956,1.024063163,0.102464248,0.769541199,0.064248019,108.9188441,0.782265457,71.05658096,1384.225169,0.009770957
184,"ARFU2",15,20150717,2015,1747,-9999,NA,8.109597206,20.31745694,1456.963864,1788.919556,0.253972098,79.85432434,6.334207535,2000.470581,100.1759567,0.102369397,4.552608967,0.320504682,9064.500145,0,0.317725181,8.109597206,2.099999905,2.276304483,1,5.571192741,1799.890625,7.491420746,7.658448696,78.11273193,399.8763123,32.31880951,-7.616050243,-0.165226758,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.904173002,0.000320505,281.2595972,279.4842075,320.0752858,2.283591187,1.084917606,10.83011973,3.171671037,7.22190237,1.021164523,0.100118153,0.767192425,0.062772285,145.9527489,0.814437887,71.09113943,1782.894754,0.008101382
185,"ARFU2",1,20150717,2015,1748,-9999,NA,7.726906776,0.218389863,36.74107678,38.23754883,0.163347576,87.76304626,6.39090395,2000.340942,100.1678238,0.267863452,4.552608967,0.53682567,15038.50016,0,0.210538304,7.726906776,2.099999905,2.276304483,1,6.100934505,38.36297607,8.171144485,8.450587273,84.86091614,400.0129089,60.63975143,-1.26824069,-0.170875505,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.904823462,0.000536826,280.8769068,279.5409039,320.0545436,2.241900045,1.057015241,10.5524429,2.10185563,7.058905363,1.009824512,0.252978846,0.846476937,0.159384927,3.680273705,0.960863808,81.00817049,38.17278897,0.004634548
185,"ARFU2",3,20150717,2015,1748,-9999,NA,7.838037491,0.815059307,59.65100806,65.30935669,0.168105447,87.67447662,6.388763905,2000.752441,100.1631851,0.251101284,4.552608967,0.526656472,14897.50016,0,0.219553946,7.838037491,2.099999905,2.276304483,1,6.101672173,65.75527191,8.167074203,8.441205025,84.8272171,400.0435791,62.46675873,-1.230201125,-0.17073217,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.904969511,0.000526656,280.9880375,279.5387639,320.1203835,2.237214222,1.065051928,10.63316753,2.191962505,7.113400698,1.013603428,0.237975627,0.845497982,0.149860844,5.974834963,0.913360827,80.27505344,65.06766449,0.010055521
185,"ARFU2",4,20150717,2015,1748,-9999,NA,7.840373993,2.529511588,81.68770778,98.70639801,0.168201749,87.66415405,6.392350674,1998.853638,100.1610641,0.253896208,4.552608967,0.53236672,14818.00016,0,0.219614067,7.840373993,2.099999905,2.276304483,1,6.100771427,100.0617371,8.165392876,8.442476273,84.78700256,400.0714722,64.21196747,-1.233103752,-0.170144513,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.905102335,0.000532367,280.990374,279.5423507,319.8165749,2.232910106,1.065221474,10.63508543,2.192609162,7.116362333,1.013809157,0.240484533,0.845607408,0.151452871,8.181927739,0.827582704,80.28423191,97.95631368,0.02073168
185,"ARFU2",7,20150717,2015,1748,-9999,NA,7.832929134,5.637512072,133.5009369,171.9365845,0.169569877,87.51039886,6.3862257,1998.778198,100.1561737,0.249178092,4.552608967,0.52610081,14727.00016,0,0.220913302,7.832929134,2.099999905,2.276304483,1,6.101864815,174.9436646,8.1506567,8.424523354,84.66558838,400.0137024,65.63370514,-1.473555207,-0.169172913,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.904827241,0.000526101,280.9829291,279.5362257,319.8045046,2.23511829,1.064681326,10.63021167,2.205688313,7.109577417,1.013337901,0.236247548,0.843768024,0.148764439,13.37094302,0.776454512,80.13826412,170.2648746,0.026533977
185,"ARFU2",8,20150717,2015,1748,-9999,NA,7.842302322,8.416844792,189.6515568,245.4975281,0.170327551,87.44979858,6.392726421,1998.651245,100.1548615,0.256314499,4.552608967,0.542541976,14632.50016,0,0.221799779,7.842302322,2.099999905,2.276304483,1,6.100431442,249.9861298,8.140148163,8.42257309,84.5174408,400.0149536,64.90565491,-1.948343873,-0.167857081,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.904833199,0.000542542,280.9923023,279.5427264,319.7841921,2.228987542,1.06536142,10.63714137,2.214568281,7.117514372,1.013889192,0.242652996,0.843561641,0.152829075,18.9945254,0.772519212,80.10081728,243.0016536,0.027744509
185,"ARFU2",9,20150717,2015,1748,-9999,NA,7.79918456083333,10.2392467793333,316.94312735,382.0634308,0.169805041,87.380371095,6.37962126716667,1999.94325783333,100.165264133333,0.269026899333333,4.552608967,0.563618920666667,15178.0834933333,0,0.220104823833333,7.79918456083333,2.099999905,2.276304483,1,6.10175156566667,387.551045716667,8.1140806675,8.40743986766667,84.33138911,400.0713908,63.3029715216667,-3.21333678583333,-0.166574148,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.90510194733333,0.000563618833333333,280.94918455,279.529621283333,319.990914083333,2.22563564166667,1.06223801933333,10.604853385,2.19741351833333,7.08940291416667,1.01193823633333,0.254002681,0.842133195333333,0.1600363775,31.74688233,0.828572093,80.2480882333333,379.027153516667,0.021831355
185,"ARFU2",10,20150717,2015,1748,-9999,NA,7.7491233345,13.650868355,427.16315465,517.7248993,0.1669481305,87.5332489,6.364795208,2000.700073,100.17095945,0.257274677,4.552608967,0.529975187,15506.25016,0,0.2158782115,7.7491233345,2.099999905,2.276304483,1,6.1018161775,525.03507995,8.1371922495,8.413040161,84.663181305,400.072464,63.62349701,-4.7095384595,-0.1674324125,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.905107058,0.000529975,280.89912335,279.5147952,320.11200455,2.241082753,1.0586205125,10.568138065,2.155097902,7.0569592715,1.0096904315,0.243490947,0.842742301,0.1533628785,42.789313055,0.8238690435,80.51395253,513.67696275,0.021465042
185,"ARFU2",11,20150717,2015,1748,-9999,NA,7.8334889415,15.365498235,637.85558745,729.235199,0.168007211,87.69011688,6.3798441885,2000.4060055,100.1686897,0.291376574,4.552608967,0.6061645935,15746.00016,0,0.2195941575,7.8334889415,2.099999905,2.276304483,1,6.1024649145,737.53399655,8.121524811,8.437057018,84.410663605,400.02455135,63.201122285,-7.3679430485,-0.1645754425,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.9048789025,0.0006061645,280.98348895,279.5298442,320.0649538,2.2087602015,1.064723104,10.62930068,2.192243658,7.106666565,1.0131361575,0.273847979,0.8451289465,0.172647986,63.89309604,0.8740489845,80.429762235,724.6788176,0.0171315255
